Bowler,Cluster,DPPI_Bowl
Kuldeep Yadav,0,-0.09122468564234976
CB Sole,0,-0.09133939494130748
Bilawal Bhatti,0,-0.09340827816883167
Ritik Tomar,0,-0.0942387415463105
JA Burrows,0,-0.09507130032030882
E Niyomugabo,0,-0.0978269865969215
Amandeep Singh,0,-0.09806124526715297
Mohammad Ashraful,0,-0.09806700514390318
M Mooketsi,0,-0.09815997108524367
R Trumpelmann,0,-0.09901314543835021
Ali Yalmaz,0,-0.09957509132024726
OH Agbomadzie,0,-0.10118224752486753
Navdeep Saini,0,-0.10126990035447613
CJ Chibhabha,0,-0.10193185582754481
Waqas Barkat,0,-0.10290763679784647
FA Allen,0,-0.10307003588605305
RJ Peterson,0,-0.10307003588605305
A Dananjaya,0,-0.10332026539179055
JOA Gordon,0,-0.10340762717035416
BE Hendricks,0,-0.10430324978258208
Soumya Sarkar,0,-0.10482210671844197
Ibrahim Hassan,0,-0.10654858390625986
DC Stovell,0,-0.10710825129353535
I Sharma,0,-0.11017521082323417
C Wright,0,-0.1122077890317915
D Muhumuza,0,-0.11243304265919672
K Nassoro,0,-0.11309635579299858
Delawar Khan,0,-0.11316237485248558
Azam Khalil,0,-0.11332163039987579
DG Blampied,0,-0.1145403008610291
SR Thompson,0,-0.11467841632841647
CR Woakes,0,-0.11507400743346215
LJ Wright,0,-0.11539164582870469
G Chohan,0,-0.11607251791771696
DC Smith,0,-0.11693194642235542
GJ Maxwell,0,-0.1179209659692753
A Flintoff,0,-0.11974197129055335
KC D'Souza,0,-0.12006235303234196
DR Sams,0,-0.12038436862027509
P Malav,0,-0.12341788253651229
KS Bagabena,0,-0.12444183404261763
GDR Eranga,0,-0.12554127688217848
S Bodha,0,-0.1261788032986132
GM Muthui,0,-0.1263687147500313
Atif-Ur-Rehman,0,-0.12744658975198775
Mukesh Kumar,0,-0.13032781567563023
EB Ringera,0,-0.13238217106382222
AS Hansra,0,-0.13410355705163635
SA Okpe,0,-0.13468474608620315
N Pradeep,0,-0.13865263352906687
M Magagula,0,-0.14167375210073366
C Campher,0,-0.14203353539199387
Abu Jayed,0,-0.14233900084897366
UT Yadav,0,-0.14258112364693043
P Koech,0,-0.14735253013009073
JR Hazlewood,0,-0.14783923466673288
Qadeer Ahmed,0,-0.147859279389404
Surinder Singh,0,-0.1487756699392925
Aftab Alam,0,-0.14976286244341908
SW Masakadza,0,-0.1517339759267786
YM Nkanya,0,-0.15490269786216085
HA Varaiya,0,-0.15575143973149094
JA Fitzgerald,0,-0.15631562435575974
Mohammed Siraj,0,-0.1572791784371559
Usman Najeeb,0,-0.15863716950341622
Shahnawaz Dhani,0,-0.1593596607194096
GRD Munasinghe,0,-0.16073234828046534
AR Patel,0,-0.1633339866100718
Ahmad Khalid Ahmadzai,0,-0.16363055614373265
A Nao,0,-0.16453357802188645
A Andrews,0,-0.16641339228691546
M Kadyan,0,-0.16831202373316176
Alexandros Karvelas,0,-0.16911416290855574
Yasir Mehmood,0,-0.17272665133134393
BCJ Cutting,0,-0.17278650875501367
B Lee,0,-0.17337691577115294
Muhammad Saqib,0,-0.1739060846130876
Tanveer Ahmed,0,-0.1741916099645487
P Vekaria,0,-0.17561578481522658
BA Pai,0,-0.17602871160833017
Shahadat Hossain,0,-0.17660210323376163
AG Weligamage,0,-0.17782897327892422
JH Kallis,0,-0.17949013953410492
Shahrukh Quddus,0,-0.1801345226856153
Mohammed Nadeem,0,-0.1809561285775441
Faheem Ashraf,0,-0.18144864914905862
A Turkmen,0,-0.18201840357548818
B White,0,-0.1828606688645901
SMSM Senanayake,0,-0.18296405460621873
AM Fernando,0,-0.1840268134203616
Huzaifa Mohammed,0,-0.18518352751426698
RA Jadeja,0,-0.18622802257270143
Abdullah Akbarjan,0,-0.18710010987560038
L Bruce,0,-0.18761049642604327
L Balaji,0,-0.19012979526412416
MG Erasmus,0,-0.1904432893072054
BD Glover,0,-0.191849515157029
Amar Sharma,0,-0.1924482448139782
A Natubhai Ahir,0,-0.19267135055716028
DS Airee,0,-0.19337182562635352
RA Abolarin,0,-0.19415204039363937
SDJJ Dima,0,-0.19499441410206886
Mahedi Hasan,0,-0.19501669676221206
R Rampaul,0,-0.1951413201331163
I Ntirenganya,0,-0.1958424215103795
Hamza Tahir,0,-0.19688858211176352
R Kumar,0,-0.19711579353696895
Abu Hider,0,-0.19883503109987616
C Zavoiu,0,-0.19974036990805905
JRMVB Sanjaya,0,-0.20014971284316507
C Pengkumta,0,-0.20030099616425745
Jasdeep Singh,0,-0.20279691974635528
BM Wheeler,0,-0.205239320184014
S Kushretha,0,-0.20672070989041225
Umran Malik,0,-0.20705482369406766
PW Borren,0,-0.20782586469100306
J Botha,0,-0.2085968977377815
Kaleemullah,0,-0.20884507995799534
M Koli,0,-0.20980862620180796
PD Collingwood,0,-0.2102993461299219
JB Reva,0,-0.21227554874921212
MH Yardy,0,-0.2122902573816836
R McLaren,0,-0.21268751120256313
F Damiao Couana,0,-0.2128665253639596
TS Chisoro,0,-0.21306699248331212
KK Tillett,0,-0.21414812680629544
XJ Doherty,0,-0.21465480710798213
Ahsan Khan,0,-0.21483008628192923
P Utseya,0,-0.21489109259644573
DL Vettori,0,-0.21507441478219574
Wahidullah Sahak,0,-0.21612559596391773
JA Duffy,0,-0.2166817770662668
P Arrighi,0,-0.21669993326768391
C Viljoen,0,-0.21840466666653563
K Pierre,0,-0.21876904190498556
W Nalisa,0,-0.22106274541972187
JF Mooney,0,-0.22145167712720107
JA Richardson,0,-0.22249332870660515
CRD Fernando,0,-0.2234329283496677
V Saini,0,-0.22344400985616833
Kuldeep Lal,0,-0.22428618258122374
VD Adewoye,0,-0.22428618258122374
Raaz Mohammad,0,-0.2245942060970768
BN Toube,0,-0.22474502561227516
RM Hira,0,-0.22606938427387224
SSB Magala,0,-0.2261938522576667
RJ Hatchman,0,-0.2266063009653645
Mujeeb Ur Rahman,0,-0.22691179014251775
LN Onyango,0,-0.22708511792531533
JK Vifah,0,-0.22765485005680364
T Natarajan,0,-0.22817467070149414
Baljit Singh,0,-0.2292149570578754
NH Ekanayake,0,-0.22994861435848007
T Taylor,0,-0.23037622610321834
C Kyewuta,0,-0.2306039605721239
Rumman Raees,0,-0.23149834082574244
Mohammad Asif,0,-0.23199354822741794
V Vijh,0,-0.23202923990275748
S Sreesanth,0,-0.23242598248769786
KD Shah,0,-0.2334543098826865
Mashrafe Mortaza,0,-0.23475409640072242
Jaspreet Singh,0,-0.23577035073146263
I Sharma,0,-0.23725369364251842
RN Patel,0,-0.23726890037716086
Bilal Muhammad,0,-0.23904375315429274
Khizar Hayat,0,-0.23919629326524722
MA Leask,0,-0.2392204996334874
Anasim Khan,0,-0.2396086308533099
Asif Iqbal,0,-0.23961829791692388
AD Mathews,0,-0.2397980327493603
Abdullah Jasat,0,-0.24001904467500976
LB Williams,0,-0.24103999012874144
Muhammad Siddiqui,0,-0.2411302516681339
M Faheem,0,-0.24602252417756112
MM Sharma,0,-0.24684206849678847
M Theekshana,0,-0.24687423804234002
Aziz Mohammad,0,-0.24712220306525817
Khawar Ali,0,-0.24875875821699603
J Shaju,0,-0.24970298970998192
Umar Adam,0,-0.2511135492361802
Rubel Hossain,0,-0.2526385344808786
KW Richardson,0,-0.25321672761788
OC McCoy,0,-0.2541080059638828
RP Mitchell,0,-0.256159063100101
TC Vine,0,-0.2561861131743226
LA Burns,0,-0.25666942856045794
IK Gamantika,0,-0.2567376127288477
Naveed Ahmed,0,-0.2573441233992949
GB Hogg,0,-0.25772861973602806
A Ashokan,0,-0.25977895901045545
ASF Sirah,0,-0.25994394284663336
D Polpitiya,0,-0.26035405874019635
D Kalvin,0,-0.2604178973028634
DR Hooper,0,-0.260787954466557
R Hekure,0,-0.26118228613841143
S Davizi,0,-0.2623594445698874
Omar Rassol,0,-0.2624010198860065
Abdul Razzaq,0,-0.2624202777356611
A Orfila,0,-0.2627130801065352
HN Ya France,0,-0.2627946959586072
Saad Bin Zafar,0,-0.26343084114464915
GP Swann,0,-0.26417498809231893
BA Pai,0,-0.2647777956732917
T Thushara,0,-0.2655557291697207
Sompal Kami,0,-0.26584070337262034
Haseeb Amjad,0,-0.26727531707230406
KH Pandya,0,-0.271054966678173
Tauqeer Hussain,0,-0.2720023671193566
C Rumistrzewicz,0,-0.273167761599193
Aftab Alam,0,-0.27326490688639843
Shivam Mavi,0,-0.2733391930763736
Shoaib Akhtar,0,-0.2749205723191268
Mohammad Nadeem,0,-0.27497103997479505
CR Brathwaite,0,-0.27539062698792366
Usman Khan,0,-0.2765233978610239
CD de Lange,0,-0.2769035262151501
GT Main,0,-0.277142236729485
Akhil Anil,0,-0.2772617689070072
Abdur Razzak,0,-0.2792010863962825
Mohamed Mahfooz,0,-0.2800296813796185
NK Aneesh Kumar,0,-0.2802626156129336
IO Okpe,0,-0.2806537974103675
Nooruddin Mujadady,0,-0.28103258516298163
NJ Astle,0,-0.2811625291050323
SA Abbott,0,-0.2812993140776634
BTJ Wheal,0,-0.2833841935153905
MWR Stokes,0,-0.2834783040875526
Avesh Khan,0,-0.283752758560226
YK Pathan,0,-0.2844348485031731
WAE Burton,0,-0.2846176007139459
Sami Sohail,0,-0.2850999003720864
Mohammad Hasnain,0,-0.28585633290102463
Sarfaraj Patel,0,-0.28631809557550864
OGL Bascome,0,-0.2889197374939847
Ashwin Vinod,0,-0.28952827854595314
A Symonds,0,-0.28955522904541486
J Theron,0,-0.29081404061834376
CG Williams,0,-0.2915197660050329
CRD Fernando,0,-0.2916708536253193
J Broad,0,-0.2919205127631187
Baz Aybui,0,-0.291925599003613
CJ Anderson,0,-0.29332037292754426
VD Philander,0,-0.2938904542999952
Aslam Mohammad,0,-0.2942983571745755
Hayatullah Niazi,0,-0.2942983571745755
A Symonds,0,-0.2947732855535346
R Sakurano-Thomas,0,-0.29503816267870436
SI Mahmood,0,-0.2965435275875161
Jaweed Sadran,0,-0.29671933652666926
HER Tyler,0,-0.29786651638767847
Soumya Sarkar,0,-0.29842653135323005
Ravi Bishnoi,0,-0.29936149736293133
K Motlanka,0,-0.2999105549537905
GP Meade,0,-0.3007243122811552
MR Gillespie,0,-0.30079149202126365
YYM Jakda,0,-0.30215428903353403
JE Pitcher,0,-0.30303048286331125
D Nikolov,0,-0.3032722275008791
J Hill,0,-0.3058084175140429
DE Bollinger,0,-0.3060135700423998
D Wotu,0,-0.3074089202613411
Ammar Khalid,0,-0.3074963852272771
FN Walsh,0,-0.3084234132597797
Rahmatullah Mangal,0,-0.31092004180073096
KS Leverock,0,-0.3109243823182821
L Shafeeg,0,-0.31216793949658495
LB Williams,0,-0.31234295366791
Anwar Ali,0,-0.31555546066724965
JS Patel,0,-0.316539067277064
EJB Miles,0,-0.3167641643113611
Fakhrul Mohon,0,-0.31745719725782956
R Abdulkareem,0,-0.31774408055144704
J Perman,0,-0.3183904956619944
K Cawte,0,-0.3183904956619944
SC Kuggeleijn,0,-0.3185527590848403
Mohammad Ahsan,0,-0.318602952750491
SD Valjalo,0,-0.3188853842215728
KA Maharaj,0,-0.3202413840985744
S Tarawally,0,-0.3208808434560523
S Pradhan,0,-0.3211922778195295
J Butler,0,-0.32265886768735386
Samiullah Shenwari,0,-0.3227750086285134
AR Ramjani,0,-0.3228339620947823
Festus Benn,0,-0.3228831180429223
S Prasanna,0,-0.32391479474073415
Younis Khan,0,-0.32538513656280693
R Athapaththu,0,-0.3265140035939019
Ali Waqar,0,-0.3282156019794381
RR Emrit,0,-0.32873909148571173
D Jakiel,0,-0.3287938365210429
Anique Uddin,0,-0.3288017789567568
N Ahir,0,-0.3292220184641411
OF Smith,0,-0.3292629974345444
DL Maddy,0,-0.3298999615013426
TS Waqavakatoga,0,-0.3301743011991969
MJ Clarke,0,-0.33032086600488164
NM Coulter-Nile,0,-0.3308765287205725
Shagharai Sefat,0,-0.3309511895069494
Hamid Mahmood,0,-0.33276397095272453
SPD Smith,0,-0.3337727569141509
W Behr,0,-0.33431650923818834
SC Williams,0,-0.3349518519668251
Atif Kamal,0,-0.33526532625781597
Mohsin Khan,0,-0.3359890617912952
MNM Aslam,0,-0.33670591183493714
HK Bennett,0,-0.3369976720260309
Raza Hasan,0,-0.33713281989725175
B Ward,0,-0.33759264404942974
Nazril Rahman,0,-0.3378342634595397
M Ansari,0,-0.33888378586668727
L Sipamla,0,-0.3407242068639301
Abdul Waheed,0,-0.3408257470409438
Garret Banner,0,-0.34090069877521706
MG Erasmus,0,-0.3427106316239765
NW Bracken,0,-0.3428374797620544
Z Bimenyimana,0,-0.3434112555705938
JB Abega,0,-0.3440041434884734
MMR Obili,0,-0.3440628427600358
J Horrocks,0,-0.34450841747922356
Asad Mohammad,0,-0.34492099115076436
SH Obed,0,-0.34492099115076436
IKEG Artawan,0,-0.3450941190663033
Mahedi Hasan,0,-0.3460437717756672
Syed Maisam Ali,0,-0.34689343598856875
G Stewart,0,-0.34746304681849405
Ilyas Ahmed,0,-0.3482860183540806
A Dhingra,0,-0.34896479716778805
PR Stirling,0,-0.34976413193192174
Suman Ghimire,0,-0.35018471149621677
B Ward,0,-0.3502632673604863
DJG Sammy,0,-0.350389351546238
K Christie,0,-0.3507612027230559
Basil Hameed,0,-0.3511348818364241
AC Evans,0,-0.35147859825307665
Shiraz Khan,0,-0.3520002892811552
Taranjeet Singh,0,-0.35353037518770836
BDH Stevens,0,-0.3542379416943837
SNJ O'Keefe,0,-0.35442848374264657
L Wood,0,-0.35442848374264657
MD Bates,0,-0.3545656259674362
AR Cusack,0,-0.35588581835115934
RW Price,0,-0.35643075832951654
Jai Sinh,0,-0.35643075832951654
M Shahbaz Butt,0,-0.35677707163877026
ED Silva,0,-0.3580568192203075
KA Jamieson,0,-0.35865621528500136
MO Jones,0,-0.3594424466170731
E Packard,0,-0.3597119110311721
BV Vitori,0,-0.36041935492970045
HR Walsh,0,-0.36099157671660925
MK Anafie,0,-0.36144895180084
A Yon,0,-0.3622595598894479
E Sebareme,0,-0.3625089563353603
Raza Iqbal,0,-0.36322476753668875
AM Ellis,0,-0.3635698859786705
RJG Palmer,0,-0.36378795320607654
HB Shipley,0,-0.36464128255343226
M Ntini,0,-0.3649254255211677
Shoaib Akhtar,0,-0.3650760979437814
C Karunaratne,0,-0.36521567526147747
EB Ringera,0,-0.36532808692485935
R Mangal,0,-0.36550366006277246
S Ravichandran,0,-0.36604398872900645
JA Duffy,0,-0.3664442010320948
S Mahmood,0,-0.3665028176835194
Ziaur Rahman,0,-0.36787029549755196
Naeem Islam,0,-0.3690307892274668
Muhammad Tanveer,0,-0.36950044643573726
G Wijekoon,0,-0.369811842764576
Sikandar Raza,0,-0.37013294924134726
Tafseer Ali,0,-0.3712839860974235
Z Burgess,0,-0.3725885242159174
CH Gayle,0,-0.37260105166820884
N Zimonjic,0,-0.3737459083636254
Waseeq Ahmed,0,-0.3739562409694789
K Gilham,0,-0.3748861151859358
CH Gayle,0,-0.3753287663802162
S Wickramasekara,0,-0.37707190454852757
J Singye,0,-0.37711252053725874
Anshuman Rath,0,-0.377525942883329
SR Thompson,0,-0.3776313399745291
RJ Peterson,0,-0.3791432844212325
AL Stephen,0,-0.37976525705361736
Ismaila Tanba,0,-0.3798883737521915
JR Barry,0,-0.3801845885716294
Pyae Phyo Wai,0,-0.3804332508510305
KD Mehta,0,-0.38189064833906144
KP Meiyappan,0,-0.38261030333205454
AJ Hosein,0,-0.38390533394814147
JK Mukhiya,0,-0.3846358005160396
Muhammad Murad,0,-0.38474434571516425
J Evans,0,-0.3851885307007973
Huzaif Yousuf,0,-0.38521389794526373
Abul Hasan,0,-0.38564671247352467
RSK Samson,0,-0.38576130286107235
J Henry,0,-0.38632974240136553
DJ Hussey,0,-0.38645714040953
DR Tuffey,0,-0.3870054644855593
WT Gavera,0,-0.3873700287577468
SA Mohandas,0,-0.3877491727874524
Arafat Sunny,0,-0.3877491727874524
Ameer Saiyed,0,-0.38792928374237756
Mohammed Siraj,0,-0.3881181671391293
M Akayezu,0,-0.3890707570109309
HF Gurney,0,-0.38935091965219826
Sami Ullah,0,-0.39015241029478587
S Badree,0,-0.39016859791266584
MBS Jonkman,0,-0.3903071281538343
JM Vujinovich,0,-0.3912088842690471
Ali Naseer,0,-0.3919740640251702
IG Butler,0,-0.3921532227396058
M Podosky,0,-0.39254685135945067
DR Sams,0,-0.3927918415149678
Najjam Shahzad,0,-0.39290184526240707
K Irakoze,0,-0.39316704208798464
Ali Khan,0,-0.39335481802779193
Z Hoque,0,-0.3935638085053587
Khalid Ahmadi,0,-0.3935638085053587
RS Bopara,0,-0.39419403061570957
KMA Paul,0,-0.3945554516522304
Salman Nazar,0,-0.39500144149865024
Muhammet Kursat,0,-0.3950434094217695
A Krishna,0,-0.3954933850407642
PR Brown,0,-0.3955087985833585
N Ndouteng,0,-0.3956226918498669
V Zimonjic,0,-0.39565854602392575
GD Elliott,0,-0.3959328092668913
Mirwais Ashraf,0,-0.39673308326041407
Raaz Mohammad,0,-0.3968085970453579
Shoaib Malik,0,-0.3970023796082377
Mosaddek Hossain,0,-0.3970427651434897
GD Elliott,0,-0.39742347010090695
Mohammad Shahzad,0,-0.3976914870096684
T Rossi,0,-0.3992666490768315
Mohammad Nawaz,0,-0.39991132198220575
JC Archer,0,-0.40018808759450847
Sheraz Sheikh,0,-0.400349357003737
KAJ Roach,0,-0.4007288408691674
A Husain,0,-0.40106104466897885
GB Brent,0,-0.40202190955684375
GP Meade,0,-0.4026203977781123
Mohammad Irfan,0,-0.4033892595279234
CJ Delany,0,-0.40345436866319984
DS Airee,0,-0.40360156934048014
U Aryaman Sunil,0,-0.4037885712891903
Azyan Farhath,0,-0.4047860706315287
S Kaul,0,-0.40549399265395475
GD McGrath,0,-0.40651636047534284
JN Gillespie,0,-0.40829485414612393
Waseem Yaqoob,0,-0.4088529899344396
S Arachchige,0,-0.4088635503132652
S Snater,0,-0.4089226547252531
MB Tambe,0,-0.40893104320180806
K Modise,0,-0.4089443513429964
Afif Hossain,0,-0.4094183167764041
CJ Dala,0,-0.4097646626563649
Amir Zaib,0,-0.4118074055656805
Z Khan,0,-0.4130063248547641
Mohammad Shahzad (2),0,-0.4134935551322626
S Randiv,0,-0.4146611004507788
Vraj Patel,0,-0.4149837482061282
MA Leask,0,-0.4155127932169667
S Rengarajan,0,-0.4158761829557718
LN Rajbanshi,0,-0.4164962932315566
DB Loic,0,-0.41666605595755163
Tasaduq Hussain,0,-0.41853175497278977
H Thaker,0,-0.4189294724761383
A Nanda,0,-0.4191275978352232
DJ Mitchell,0,-0.41977591659727664
Kuldeep Yadav,0,-0.42005182633487426
AS Mehmi,0,-0.42046133150819526
Irfan Hafejee,0,-0.4208443119555395
Wahidullah Sahak,0,-0.42098335656148894
R Cunningham,0,-0.42348709950189256
JK Kamande,0,-0.42454936263156917
Bashir Shah,0,-0.42633426061707613
P Manning,0,-0.42693010347950955
Mohammad Shahzad,0,-0.42786570384611844
Zaman Khan,0,-0.42852711988357284
P Kumbhare,0,-0.42925761530223744
Zawar Farid,0,-0.43007488003785244
Ngawang Thinley,0,-0.43171978543487055
Sayed Shirzad,0,-0.4325923777172762
B Jerkovic,0,-0.432638965245753
DM de Silva,0,-0.4330520599540518
PF Gallagher,0,-0.43310949172790314
H Ssenyondo,0,-0.433686100590904
KJ Coetzer,0,-0.43391229781042734
VJ Kingma,0,-0.43393814256031155
HA Chohan,0,-0.43447492223732237
BV Sears,0,-0.4352117152924033
T Jamtsho,0,-0.43526665065635556
O Touray,0,-0.4353809278858494
T Lungameni,0,-0.4354340215860836
J Kariko,0,-0.43561636717777324
CK Langeveldt,0,-0.4360225283598216
KJ Young,0,-0.4362142363533694
SR Clark,0,-0.4370601209465238
SJ Patel,0,-0.4377395535660929
MR Swart,0,-0.43774119332692546
CJA Amini,0,-0.4380317262967944
GP Swann,0,-0.43813807279598443
PD Hennessy,0,-0.43886669567195824
LE Plunkett,0,-0.4389184750763633
Imran Khan,0,-0.4394596377305639
B George,0,-0.43952229107915686
DJ Hussey,0,-0.439654796968318
Faisal Khan,0,-0.4408441294232028
B Shikongo,0,-0.44115960385674813
KB Ahir,0,-0.4411767577707289
P Malav,0,-0.4416824642461492
Imran Khan (1),0,-0.44192873668873756
Nasrulla Rana,0,-0.44241499513291005
D Bishoo,0,-0.44241499513291005
JJ van der Wath,0,-0.4427673984631278
Joginder Sharma,0,-0.44357960167439403
Robiul Khan,0,-0.4448035023010064
DV Varghese,0,-0.4455436989712118
T Singye,0,-0.4455877559537754
F Nsubuga,0,-0.44563692546920575
Bilal Safdar,0,-0.44621743633717803
Khaibar Deldar,0,-0.4471041285057837
AG Cremer,0,-0.4471041285057837
A Khan,0,-0.4473247967234433
NM Odhiambo,0,-0.44736154194961636
BMAJ Mendis,0,-0.4477851941248541
SA Jumbe,0,-0.44863404417663494
AB Mengoumou,0,-0.4486466350674892
IE O'Brien,0,-0.4486466350674892
B Masaba,0,-0.4498315921777176
Adnan Idrees,0,-0.45015920738622195
DJM Short,0,-0.45021750077719647
V Ateak,0,-0.45042824143669963
A Shahzad,0,-0.45042824143669963
DV Varghese,0,-0.4511182189085287
S Davizi,0,-0.4512933930718918
N Nipiko,0,-0.4516704988696202
L Monanthane,0,-0.4518980499469406
Mohammed Alamgir,0,-0.45244252371061916
T Lungameni,0,-0.45337967717651406
Sagar Pun,0,-0.45355036492681094
Rizwan Haider,0,-0.45363223392472274
Ali Nayyer,0,-0.4539711429704055
CJ Gannon,0,-0.4539962735374505
Sana Ullah,0,-0.45401994198146445
AG Cremer,0,-0.4544475385769823
Fanyan Mughal,0,-0.4547567234890091
Ayyaz Qureshi,0,-0.4548728775133357
MS Aulakh,0,-0.4549066341500701
M Fru,0,-0.4549066341500701
PKD Chase,0,-0.4556740525666322
L Sipamla,0,-0.4561814230396616
Aftab Kayani,0,-0.45840113725663534
Ali Yalmaz,0,-0.4586474096992238
I Master,0,-0.45880022118876873
TJ Murtagh,0,-0.4593296932671148
TT Bresnan,0,-0.4604247106735233
Abubacarr Kuyateh,0,-0.4611821828208005
Sulaiman Ali,0,-0.46196894312415104
Zulfiqar Babar,0,-0.4620497441538822
JOA Gordon,0,-0.4622500442212686
RD Berrington,0,-0.4627346649201591
Ashiqullah Said,0,-0.46303063507154024
GDR Eranga,0,-0.4631301062684911
R Nehonde,0,-0.4636018245258757
Delawar Khan,0,-0.4636981335494919
Mohamed Shafeeq,0,-0.46427964325992654
JJ Nyambo,0,-0.4654951012962726
Naveed Shahid,0,-0.46576421867479467
G Mckeon,0,-0.465930473445354
BS Stephenson,0,-0.4675936822598442
Bilal Aftab,0,-0.46776649326166464
T Wangchuk,0,-0.46796232064369886
TL Best,0,-0.46796232064369886
Nasrulla Rana,0,-0.46866596974269714
Saad Bin Zafar,0,-0.46874253541098476
LJ Wright,0,-0.46887339266688316
BW Hilfenhaus,0,-0.4691610384128556
F Stoman,0,-0.46977144876843746
Mehedi Hasan Miraz,0,-0.4716371477836756
Arjun Vinod,0,-0.4722927431908743
J Jojo,0,-0.47279792958942374
P Florin,0,-0.47281256860388715
Raza-ur-Rehman,0,-0.473595294821596
SF Nhavotso,0,-0.47518544724462747
BG Lister,0,-0.4753383674639817
A Kheterpal,0,-0.4760715809896625
Tian Sen Qun,0,-0.47614631026861326
Tarun Yadav,0,-0.4765531777837784
SJ Patel,0,-0.47678719410937326
SVE Bharathi,0,-0.4771294284405229
A Khan,0,-0.47723325874315314
S Bhari,0,-0.4775739544127238
B Shikongo,0,-0.4775739544127238
NA Greenwood,0,-0.47832343487212
AV Lalcheta,0,-0.47852184250852114
Sirajullah Khadim,0,-0.4809192543443727
JN Loftie-Eaton,0,-0.4810000829625338
YK Pathan,0,-0.48103013537600764
AAP Rivero,0,-0.4812055980056257
HK Bennett,0,-0.4813441937150079
Khin Aye,0,-0.48180865418949453
ML Lewis,0,-0.48180865418949453
KK Ahmed,0,-0.4820562570046136
Syazrul Idrus,0,-0.48225542200215293
I Elec,0,-0.48225985442036123
BC Fortuin,0,-0.48318077463943826
Vinay Ravi,0,-0.4836941494154773
Ahmed Hassan,0,-0.4849319340848093
Amar Sharma,0,-0.4849981710062973
Ritik Tomar,0,-0.48507741335222404
JE Taylor,0,-0.4850841385573861
SSB Magala,0,-0.48539100930461665
PW Borren,0,-0.4858275987814035
DK Anefie,0,-0.4858377771172751
R Satheesan,0,-0.4866277706158881
Jaspreet Singh,0,-0.48783683706834974
RM West,0,-0.48789775447944705
DO Leicher,0,-0.4887217599886591
D Suzuki,0,-0.49083814241372525
MR Swart,0,-0.49288664420167244
H Osinde,0,-0.49316874929794463
Nasum Ahmed,0,-0.4938726096782047
MD Gunathilaka,0,-0.49482019626559964
Ali Khan,0,-0.49482019626559964
Sohail Khan,0,-0.4960533628180664
G Goudie,0,-0.4966050942511066
Ravi Bishnoi,0,-0.4967577899992677
Kaleem Sana,0,-0.4970947677710462
Abdullah Akbarjan,0,-0.4977864511185264
GT Main,0,-0.49825476483976716
PK Matautaava,0,-0.49827406647046557
Kashif Daud,0,-0.4985346707865121
Akhil Arjunan,0,-0.4985346707865121
Shahid Mahmood,0,-0.4989740950126392
SM Tupou,0,-0.4995016638550287
TS Chisoro,0,-0.4998851872920266
C Wright,0,-0.5008626770918874
BM Scholtz,0,-0.5020001494069786
MJG Rippon,0,-0.5025419008801548
D Finau,0,-0.502622701909886
M Gouws,0,-0.503291381339551
JR Hopes,0,-0.5033300466965789
S Sreesanth,0,-0.5033487525298851
A Mansale,0,-0.503390642749485
TH David,0,-0.5034366867336865
Omar Hayat,0,-0.5037770661573546
Imad Wasim,0,-0.504264779755919
T Natarajan,0,-0.5043347601889984
TS Braat,0,-0.5054915438456955
Gurdeep Singh,0,-0.5058872008118036
M Breban,0,-0.5063371764307985
VR Iyer,0,-0.5065213651043382
ACF Stokes,0,-0.5072832977645874
LS Livingstone,0,-0.5077800543781076
BC Fortuin,0,-0.5078984447244466
JEC Franklin,0,-0.5083394510176684
Ali Abdulla Popalzae,0,-0.5085352783997026
Nawaf Ahmed,0,-0.5086620958829082
JD Newton,0,-0.5086857643269223
Nizakat Khan,0,-0.5086857643269223
DL Brangman,0,-0.5086857643269223
Umran Malik,0,-0.5087100916920767
B Fernando,0,-0.5087974378536134
Kushal Malla,0,-0.5090478180303083
P Kumbhare,0,-0.5091584218827027
PA Hitchcock,0,-0.509334900875416
Muhammad Jawadullah,0,-0.5098998805522403
N Master,0,-0.5110938869838373
Alok Kapali,0,-0.5110938869838373
LL Tsotsobe,0,-0.5111828310062201
Amir Hamza,0,-0.5117234039153339
S Thanikaithasan,0,-0.5119940617573068
KP Meiyappan,0,-0.51368970645609
A Venkatesh,0,-0.5140525953049093
Rakibul Hasan,0,-0.5141682525775997
B Niaz,0,-0.514274262106144
MC Sorensen,0,-0.5148899985620541
Junaid Siddiqui,0,-0.5157001116096567
Amjad Sher,0,-0.5161685625747409
Qasim Anwar,0,-0.5177023861965266
M Sarenac,0,-0.5181016956098304
ED Silva,0,-0.5182027958576522
Shoaib Malik,0,-0.5188963926281237
Tariq Aziz,0,-0.5188963926281237
LL Tsotsobe,0,-0.5207319923791593
Mohammad Kamran,0,-0.5207559884748888
A Ndlovu,0,-0.5214922121003764
Z Abbasi,0,-0.5225443107056649
TM Odoyo,0,-0.524290775615495
Niv Nagavkar,0,-0.5246936301857498
TE Kane,0,-0.5249255664804793
GH O'Brien,0,-0.5249255664804793
FA Allen,0,-0.5259110302560059
CN Greaves,0,-0.5273014080568394
MJG Rippon,0,-0.5278145206956399
Sazib Bhuiyan,0,-0.5302056780577127
BJ Currie,0,-0.5317843754384923
Nawroz Mangal,0,-0.5320696128157674
S Vijay Unni,0,-0.5320778201630146
K Motlanka,0,-0.5325161983021012
J Baguma,0,-0.5332182648923628
