Bowler,Cluster,DPPI_Bowl
BC Fortuin,1,-0.21614164232323213
B Kgosiemang,1,-0.21626354637057948
M Kadyan,1,-0.21647032667304553
BE Hendricks,1,-0.21754181289565205
Ahmadullah Shinwari,1,-0.21879159625331696
AU Rashid,1,-0.21942918337753375
Bilal Muhammad,1,-0.2200834900726915
A Flintoff,1,-0.22019854295823865
Gaurav Mishra,1,-0.22031633880962825
D Kegasitswe,1,-0.22031648057441264
TJ Murtagh,1,-0.22060023415311952
E Jabarkhel,1,-0.22127809615811395
Gulbadin Naib,1,-0.22228006756446123
AL Stephen,1,-0.2231141196751287
Mehedi Hasan Miraz,1,-0.22322900339008872
CRD Fernando,1,-0.22327818911253244
GH O'Brien,1,-0.2232863827709251
Hamid Hassan,1,-0.22339250818340023
Vraj Patel,1,-0.22554137469438248
TJG Pringle,1,-0.22640655763810985
JH Kallis,1,-0.22730413380845924
BFW de Leede,1,-0.2295285662769515
Inam-ul-Haq,1,-0.2299357503693535
Ahsan Malik,1,-0.2304795661081682
Nooruddin Mujadady,1,-0.23076142228597069
HA Varaiya,1,-0.2315712800424397
J Sumerauer,1,-0.23189268916727285
Mirwais Ashraf,1,-0.2320059779893588
Rohan Mustafa,1,-0.2321284098619278
S Snater,1,-0.23276974830537497
Kashif Daud,1,-0.2331070853474821
DAJ Bracewell,1,-0.23394686767535527
Ilyas Ahmed,1,-0.23417435945399073
Surya Anand,1,-0.2344379831348174
P Kumar,1,-0.23551402291106033
Mohameed Taiwo,1,-0.23575268962741375
JE Scott,1,-0.2363226146636272
KDA Lukies,1,-0.23950806005301178
Bilal Hassun,1,-0.23967173266514413
K Santokie,1,-0.24030016135222085
SC Kuggeleijn,1,-0.2425655716183946
Syed Aziz,1,-0.249767553455912
NA Maiolo,1,-0.250987681898226
Paing Danu,1,-0.25108471760680023
VP Thamotharam,1,-0.2512453938212397
G Stewart,1,-0.251615554862979
GT Main,1,-0.252932634648477
Mohammad Nawaz (3),1,-0.2529585390865516
Karim Sadiq,1,-0.25439244930066474
WPUJC Vaas,1,-0.25474174486993756
Garret Banner,1,-0.25501311166400203
Z Khan,1,-0.25694965964540545
AK Markram,1,-0.25748159402796483
M Yunusu Issa,1,-0.2582742122650273
CS Martin,1,-0.2596254251973598
B Khumalo,1,-0.2597446012482457
SA Jumbe,1,-0.26127165280519105
Jasdeep Singh,1,-0.26169324451570236
JK Mukhiya,1,-0.26245550038137366
TK Curran,1,-0.26529313309158525
Mohamed Shafeeq,1,-0.2657369888410747
H Ssenyondo,1,-0.2668806093307839
Mohammad Saifuddin,1,-0.2669427945994979
NK Patel,1,-0.2669457436726434
SN Thakur,1,-0.2672396975540302
Muhammad Fahim,1,-0.2679348082447263
B Shikongo,1,-0.2691506689085694
T Muzarabani,1,-0.27078876656107437
SMSM Senanayake,1,-0.27087973014938815
TS Chisoro,1,-0.2709934570654221
JA Fitzgerald,1,-0.2710144750661082
Atif-Ur-Rehman,1,-0.27185775110741633
AR McBrine,1,-0.2726672823148531
NM Odhiambo,1,-0.27298301660508456
S Kushretha,1,-0.27579327733028935
Rahmatullah Mangal,1,-0.276839579434774
MP Stoinis,1,-0.27729635045090534
RK Kiseto,1,-0.2776112556779363
GA Priandana,1,-0.2786401839119865
AV Lalcheta,1,-0.27868598613538353
M Dixit,1,-0.27933404972117315
CK Langeveldt,1,-0.28001513913977183
BM Wheeler,1,-0.2814915884364496
S Tarawally,1,-0.28309058586057995
Fanyan Mughal,1,-0.28369150994765663
Fayaz Khan,1,-0.2846664885986076
CJ Anderson,1,-0.284989823174549
S Sreesanth,1,-0.28510905946348153
DG Blampied,1,-0.28534582616435905
Danyal Raja,1,-0.28582922165010055
JW Chilia,1,-0.2860064221208086
TK Lal,1,-0.28619713190019663
GK Berg,1,-0.28661089379920074
HL Harji,1,-0.28750940051934937
H Fennell,1,-0.288424286459601
K Pierre,1,-0.2884440250266648
V Saini,1,-0.2894327477370492
JA Richardson,1,-0.2899627774276867
JB Abega,1,-0.2905015020864649
Ammar Khalid,1,-0.2905930331946206
RA Jadeja,1,-0.2913673146299112
RM Koda,1,-0.29191339413618866
A Neill,1,-0.2922611106322724
LE Plunkett,1,-0.2923720155390763
MR Gillespie,1,-0.2929254112628561
Sajid Liaqat,1,-0.2929953822768198
AS Mehmi,1,-0.2936255844643237
Yasin Patel,1,-0.29419879170810576
CN Ackermann,1,-0.295959447332594
Samiullah Shenwari,1,-0.2964463643349248
EH Hutchinson,1,-0.2969132211370664
Bilal Hassun,1,-0.2975062089050584
RE van der Merwe,1,-0.2983922707664986
Abdullah Jasat,1,-0.29844162890548787
J Sebanja,1,-0.2986659690744749
Hasan Mahmud,1,-0.30185942717113434
Nasrulla Rana,1,-0.302113442107596
SD Valjalo,1,-0.3033243478830732
SA Abbott,1,-0.3033612250570674
KW Richardson,1,-0.3037061633856233
Ayyaz Qureshi,1,-0.30464945997887743
Naveed Shahid,1,-0.30464945997887743
Mohammad Kamran,1,-0.30534142470157033
Rizwan Butt,1,-0.30569443221445197
AA Hussein,1,-0.3081220419580491
K Irakoze,1,-0.30857587849558415
M Podosky,1,-0.3088934159208975
Mohammed Siraj,1,-0.30921439456201294
D Paterson,1,-0.3097302532792004
XJ Doherty,1,-0.31018264892998354
MD Bates,1,-0.3107845173682865
MM Sharma,1,-0.311339744964021
D Pretorius,1,-0.31309739190095953
NM Carter,1,-0.3132358835221321
N Pokana,1,-0.3137229876741997
JA Duffy,1,-0.313758485025089
BC Fortuin,1,-0.3138737204998937
CW Perchard,1,-0.3150540468014655
PC Connell,1,-0.3153205314316265
K Nestor,1,-0.31557673061789215
T Rossi,1,-0.31558700548320034
Sarfaraz Ali,1,-0.31714031822764766
PM Liyanagamage,1,-0.3172942497286783
Mohammed Nadeem,1,-0.3176550570259809
H Carlyon,1,-0.3178026032710842
DR Sams,1,-0.317834567834359
YYM Jakda,1,-0.31795403900465763
TL Best,1,-0.31802320300339554
Khalid Ahmadi,1,-0.3190724387059731
GD Drummond,1,-0.31970017004771034
Murid Ekrami,1,-0.3202600422604753
Ali Waqar,1,-0.3204091532580682
K Waiswa,1,-0.32084218078800425
Fayyaz Butt,1,-0.32192182075202913
JAR Blain,1,-0.3224936785757973
Saeed Ajmal,1,-0.3227254651469593
S Pradhan,1,-0.3231199156264109
I Ntirenganya,1,-0.32369250889931356
YM Nkanya,1,-0.324305506686802
NLTC Perera,1,-0.32469416489651565
AA Gajic,1,-0.3248269617851716
DMW Rawlins,1,-0.3253410331284504
R McLaren,1,-0.32545575372161367
Imran Butt,1,-0.3281681403215661
M Jele,1,-0.328491327468677
NT Ellis,1,-0.32923465040274646
Qudratullah Mir Afzail,1,-0.3296003825849092
KS Bagabena,1,-0.3296838750232505
Aizaz Cheema,1,-0.32998665850327497
LN Rajbanshi,1,-0.33018267510867577
DC Drakes,1,-0.33070612549718925
Shahid Mahmood,1,-0.3309346123903198
GM Ntambalika,1,-0.3319150987593638
BV Vitori,1,-0.3319899039206237
GRD Munasinghe,1,-0.33256735452030844
DR Tuffey,1,-0.33353918947159983
J Rasu,1,-0.334614813373688
BN Toube,1,-0.3354528135041029
P Utseya,1,-0.3361016520664962
AB Dinda,1,-0.3374744043154672
W Peatfield,1,-0.33947362660631264
M Kpaka,1,-0.3396719370078222
DAJ Bracewell,1,-0.3397269358853147
SVE Bharathi,1,-0.3398018343592835
K Irakoze,1,-0.3409119723309096
K Christie,1,-0.34095350589674345
Jaison Jerome,1,-0.3417807865170985
MJ Ansell,1,-0.34425591688443474
SC Kuggeleijn,1,-0.3442968189289199
RW Price,1,-0.34461526034225454
BS Stephenson,1,-0.3455591693855445
Abdur Razzak,1,-0.34598195986903485
W Behr,1,-0.34666274969655203
Hasan Mahmud,1,-0.34683031536813147
AM Guruge,1,-0.3487199615649255
S Prasanna,1,-0.3494235971926178
MG Bracewell,1,-0.3510394712228963
Shoaib Malik,1,-0.35153196856103625
Shahnawaz Dhani,1,-0.35203537908554844
SR Clark,1,-0.3522305750107491
T Tshose,1,-0.3522708336487838
S Muniandy,1,-0.35242042769950616
Haroon Arshad,1,-0.3538400731798604
RD Berrington,1,-0.35407522410655395
RJ Gleeson,1,-0.3544602952832557
AR Cusack,1,-0.3567977121666977
Habib Khan,1,-0.35959165324048886
Yasir Ali,1,-0.35961959053646203
SW Masakadza,1,-0.36008711730659065
Azam Khalil,1,-0.3603978195911996
D Ravu,1,-0.36051198525870726
Lucky Ali,1,-0.3614280890628409
Bashir Shah,1,-0.3616034868655326
Mohameed Taiwo,1,-0.36206661601599505
Ahmadullah Shinwari,1,-0.36351633892102303
JT Darrell,1,-0.36405312810538143
Musawar Shah,1,-0.36453491019496226
JDP Oram,1,-0.3646677750652792
OH Agbomadzie,1,-0.36500496942265964
Aftab Alam,1,-0.3651913508663754
DC Stovell,1,-0.3659959578959326
DL Brangman,1,-0.3682403040129989
L Bruce,1,-0.3695829781230145
Fazil Rahman,1,-0.36963294338177566
SM Warnakulasuriya,1,-0.36983259358051995
Mirwais Ashraf,1,-0.37007192131620853
Wang Qi,1,-0.37066386430228754
J Shaju,1,-0.3707346530555677
DBL Powell,1,-0.3712894820885078
Tejwinder Singh,1,-0.37205148189196463
IG Butler,1,-0.37249937765254443
TJ Murtagh,1,-0.3726590494253576
N Pradeep,1,-0.37275100636080544
Qasim Anwar,1,-0.37276204564352794
BW Hilfenhaus,1,-0.3727970886279813
Azmatullah Omarzai,1,-0.3731475824116297
A Bishnoi,1,-0.3731478638313443
Jaspreet Singh,1,-0.37473111091364625
I Wardlaw,1,-0.37521363682889164
Mohammad Asif,1,-0.3753165979359488
AM Fernando,1,-0.37536223654217177
Ashiqullah Said,1,-0.3761992539789463
Navdeep Saini,1,-0.37728801718838767
Sabir Ali,1,-0.37740741657249993
JA Morkel,1,-0.3780437421293778
RA Abolarin,1,-0.37808825552163167
MR Gillespie,1,-0.3791792746040261
DB Loic,1,-0.3792622783337212
Usman Shinwari,1,-0.3793897082892383
RP Mitchell,1,-0.3794801791622339
N Madziva,1,-0.3796124054187057
U Shahid,1,-0.37961790588904226
PJ Ongondo,1,-0.3807137284220707
Khizar Hayat,1,-0.3812849273192392
CM Akachukwu,1,-0.3815993876383264
Alexandros Karvelas,1,-0.38308349977283745
M Ansari,1,-0.384211175354276
B Stanlake,1,-0.3847683404413598
M Magagula,1,-0.3860845828188277
RP Meredith,1,-0.38617692806463794
Zaman Khan,1,-0.38696779142104826
Haseeb Amjad,1,-0.38806736525228874
MM Ali,1,-0.38874415119617806
JC Archer,1,-0.38889713919842667
Sami Sohail,1,-0.3889338957561882
KA Pollard,1,-0.3902021051732055
J Coetzee,1,-0.39029666459783124
Akhil Anil,1,-0.39063819763488344
Imran Arif,1,-0.3919882445588823
Mustapha Yusuf,1,-0.3919882445588823
Murid Ekrami,1,-0.39257810158857614
Rashid Khan,1,-0.3937277337885062
S Conteh,1,-0.3938211441653736
OF Smith,1,-0.3954723064481299
KH Pandya,1,-0.3956735513196742
CM Akachukwu,1,-0.39577966408714
RK Kleinveldt,1,-0.39582533472856063
Shahid Afridi,1,-0.39594963327789645
A Morris,1,-0.39786265944107396
M Jansen,1,-0.39976881686740295
MA Leask,1,-0.3999493466646579
Sulaiman Ali,1,-0.40296195330267043
Thuya Aung,1,-0.40314696547924517
VJ Kingma,1,-0.40486751053978187
T Panyangara,1,-0.4055515195768683
GDR Eranga,1,-0.40583612164847743
S Pradhan,1,-0.40740934401514967
Abul Farhad,1,-0.4079240921213194
C Karunaratne,1,-0.40811774291351344
MWR Stokes,1,-0.40825859957842775
DC Delany,1,-0.4088548023316999
R Trumpelmann,1,-0.4092741434576174
Waseem Yaqoob,1,-0.4096772944683439
A Khan,1,-0.4097997864622171
L Shafeeg,1,-0.41029685442077507
Shahrukh Quddus,1,-0.4108306098515718
R Kumar,1,-0.4108481874568019
Mohammad Nadeem,1,-0.4108809647989314
SMK Waththage,1,-0.41117136618493383
Abubacarr Kuyateh,1,-0.4112417281029052
HK Bennett,1,-0.41129453206254063
A Khan,1,-0.41135719283574784
AJ Turner,1,-0.41145929074981386
C Bah,1,-0.41187941137813494
Karim Janat,1,-0.4118994245281208
KAJ Roach,1,-0.4122501146863121
Ali Hasan,1,-0.4125377366937501
Abu Hider,1,-0.4144113107856366
K Mirpuri,1,-0.41445761278094456
G Bakiweyem,1,-0.41455583434230253
Karim Janat,1,-0.4152573837494086
R Athapaththu,1,-0.41559719199551004
C Chatphaisan,1,-0.41733561238155487
AM Kimote,1,-0.4177330713620279
RJ Hatchman,1,-0.41827031530688996
A Vala,1,-0.4187392430196425
RR Emrit,1,-0.4187392430196425
C Pengkumta,1,-0.41883274362458595
JD Nel,1,-0.41899511666915173
E Isaneez,1,-0.4191463006121864
SC Williams,1,-0.4196689227643056
M Gouws,1,-0.42059625592589295
NCK Liyanage,1,-0.42084664081844125
BDH Stevens,1,-0.4216852119070673
Muslim Yar,1,-0.421771529520505
RAS Lakmal,1,-0.42178090882768576
OF Smith,1,-0.42220430876733195
T Thushara,1,-0.422566825726163
HT Tector,1,-0.42261106638928747
B Evans,1,-0.42316899616981263
HMRKB Herath,1,-0.42381871394901516
Sohail Khan,1,-0.42409405649300896
Syed Rasel,1,-0.42422263188912657
Muhammad Siddiqui,1,-0.4258883733054829
DNA Ankrah,1,-0.42625201672790225
KJ O'Brien,1,-0.42637172560933734
P Khadka,1,-0.4265884952807018
CH Gayle,1,-0.4266028104501465
TM Odoyo,1,-0.4266379082998242
F Hand,1,-0.42719741618141793
PK Matautaava,1,-0.4278411720557616
M de Lange,1,-0.4282098073528818
A Venkatesh,1,-0.42868397565058936
LV van Beek,1,-0.4286855150719591
Ashwin Vinod,1,-0.42883154525929645
KA Maharaj,1,-0.42933645289137173
S Bau,1,-0.43048008039911384
Tejwinder Singh,1,-0.4315161060258274
C de Grandhomme,1,-0.43240701378453295
TGJ Gruijters,1,-0.43272649077908387
Ali Dawood,1,-0.4335557892382259
Mohsin Khan,1,-0.43396254686018143
Sirajullah Khadim,1,-0.43430465889295156
Aryan Lakra,1,-0.4345747431648864
I Sharma,1,-0.4346752002177472
BAW Mendis,1,-0.4347443539017225
Z Burgess,1,-0.4367996503054198
BM Scholtz,1,-0.4368335050677867
Zaker Taqawi,1,-0.4370230011983569
J Butler,1,-0.43719680403819305
Nasir Hossain,1,-0.43738298764319716
M Jobarteh,1,-0.43753467656337003
K Vislapuu,1,-0.4376228128749636
ACF Stokes,1,-0.4381113075791735
E Sebareme,1,-0.43963388728649455
AL Stephen,1,-0.441114007734233
R Hekure,1,-0.44204771585368596
RR Joshi,1,-0.44238961029675417
E Karimi,1,-0.4428325050480746
C Floyd,1,-0.44307441498257505
Bashir Shah,1,-0.44331557056817117
Muhammad Jawadullah,1,-0.44356451629494487
G Stewart,1,-0.44416447274899923
Garret Banner,1,-0.44500448110983387
PKD Chase,1,-0.44553698183468055
AY Patel,1,-0.4466923331620314
Raza Hasan,1,-0.4480115534952551
Ahsan Malik,1,-0.4481458314494977
T Taylor,1,-0.44841860663245503
FA Cossa,1,-0.4488823821502179
HV Mandhyan,1,-0.4491923178176446
JB Abega,1,-0.449273077338269
MMR Obili,1,-0.4503200040543273
MV Matsau,1,-0.4516155462735537
H Lin Aung,1,-0.45257998528176124
G Sesay,1,-0.45283282683408416
Anasim Khan,1,-0.45295603618641844
Mehedi Hasan Miraz,1,-0.45302597286478247
B Khumalo,1,-0.4540568466163538
RJ Peterson,1,-0.45529734925626564
J Kila,1,-0.45547357668407595
Ilyas Ahmed,1,-0.45586267453030344
N Senamontree,1,-0.455978288408017
Aarif Sheikh,1,-0.4566508527806439
NR Johns-Wickberg,1,-0.4573597343600735
GB Brent,1,-0.45792965939628694
WPUJC Vaas,1,-0.45819934443178645
LS Baker,1,-0.45916618141662857
Zulfiqar Babar,1,-0.45958132860839573
MA Aponso,1,-0.46109073432998804
TS Waqavakatoga,1,-0.4612405617761247
Lemar Momand,1,-0.4616682400350348
VJ Kingma,1,-0.4617592791254814
V Mitari,1,-0.46282470135910947
Gurpratap Singh,1,-0.46323481001415345
MS Graham,1,-0.4633825597144344
BA Stokes,1,-0.46382981603513124
T Wangchuk,1,-0.4645618419969792
C Pengkumta,1,-0.46544568214543813
PR Surve,1,-0.46553707219539775
M Abdulla,1,-0.4663550018079133
Wahidullah Sahak,1,-0.4678033500076535
Sayed Monib,1,-0.4678607760547588
Abubacarr Kuyateh,1,-0.4679021324182176
CE McConchie,1,-0.4680470008708976
D Madushanka,1,-0.4690391191243615
HV Patel,1,-0.47031255465955185
P Malav,1,-0.47033753254485877
A Rangaswamy,1,-0.4708149190202376
C Rububagumya,1,-0.47139786163329755
WT Gavera,1,-0.4718904904421931
Yasir Arafat,1,-0.47295729849292395
KR Ebanks,1,-0.47352526051681726
Harbhajan Singh,1,-0.4739017169316765
L Nou,1,-0.47425978977538663
AB Kamara,1,-0.47473399872066413
AC Agar,1,-0.47517427190230904
MN Samuels,1,-0.47517427190230904
Z Hoque,1,-0.4759315472926492
PM Seelaar,1,-0.4760211316900365
GSNFG Jayasuriya,1,-0.4761103576993277
S Wickramasekara,1,-0.47613691773762246
BG Lister,1,-0.4761617063273658
DJ Bravo,1,-0.4762039791129207
Ijaz Hussain,1,-0.47705689853045796
SVE Bharathi,1,-0.4774901070563013
T Shamsi,1,-0.47803383724439424
A Bohara,1,-0.47843354905706204
H Thaker,1,-0.4785324267382185
JOA Gordon,1,-0.4794142075481174
BN Toube,1,-0.4797650189247181
T Jamtsho,1,-0.4820521964278364
Z Burgess,1,-0.48315085195987995
MG Hunter,1,-0.4832974727491995
Mohammad Aadil Alam,1,-0.48465282017742084
Nazmul Islam,1,-0.4860653132198051
JH Kallis,1,-0.4864936757841692
VD Adewoye,1,-0.487157768529693
MO Jones,1,-0.4874092129633913
PM Liyanagamage,1,-0.4883771981446183
RA Jadeja,1,-0.4891367311698616
JP Duminy,1,-0.4894129480393389
Mahmudullah,1,-0.49020607330669874
SK Atai,1,-0.4903555606297533
Wahab Riaz,1,-0.4915558186138095
Ali Masood,1,-0.491741054588417
MC Sorensen,1,-0.49237877040032296
RJ Peterson,1,-0.4926381820853594
Anik Ahmed,1,-0.4930331605695808
VP Thamotharam,1,-0.4934459881044817
Atif-Ur-Rehman,1,-0.4963441899050641
R Shepherd,1,-0.496722630646366
DT Christian,1,-0.4968862613434647
RJ Harris,1,-0.49697499503328313
M Ansari,1,-0.4972941957632094
D Maisuria,1,-0.4976794410270484
S Ravoka,1,-0.49811993715001013
GF Linde,1,-0.49936415347755225
SR Thompson,1,-0.4993720984953232
CN Ackermann,1,-0.5006500514363186
Sami Sohail,1,-0.5007209299447632
DE Bollinger,1,-0.5009090541769552
SC Getkate,1,-0.5010998213208023
Mohamed Shafeeq,1,-0.5011836987205345
Ahmed Hassan,1,-0.5012892114861156
DL Vettori,1,-0.5019938280179703
Navdeep Saini,1,-0.5025383467999353
LB Williams,1,-0.5037454298706842
SR Patel,1,-0.5043756602793559
Khalid Zahid,1,-0.5048409254238915
M Faheem,1,-0.5050023571472799
A Prashar,1,-0.5075567012926504
Taijul Islam,1,-0.5076553821052586
NO Miller,1,-0.5080206549756499
Syed Aziz,1,-0.5087155525701923
TK Lal,1,-0.5092008580747844
AR McBrine,1,-0.5092916546278753
BM Wheeler,1,-0.5094922075843278
KV Morea,1,-0.5095350319247018
B Pondani,1,-0.5096784466743286
Habib Khan,1,-0.5097837325244744
Akif Raja,1,-0.5105917530276611
PR Brown,1,-0.5106182221849612
YK Pathan,1,-0.5111684613876348
CK Langeveldt,1,-0.5115146145792806
Gayan Munaweera,1,-0.5115798928497077
KK Ahmed,1,-0.5133853041313844
A Ashokan,1,-0.5135873550749418
Rafiullah,1,-0.5137493355346806
KMA Paul,1,-0.5137493355346806
F Stoman,1,-0.5137493355346806
Shahid Afridi,1,-0.51432799967976
TH David,1,-0.5145655762384292
Z Groenewald,1,-0.5159595175794335
NN Banner,1,-0.5162818608322726
B Laughlin,1,-0.5165501951546444
EB Ringera,1,-0.5167615483973248
DB Loic,1,-0.5173491022969784
Fazil Rahman,1,-0.5183999057328232
Andre Jarju,1,-0.5186950396378567
J Botha,1,-0.5190140624107119
WK Bitis,1,-0.519060312508248
M de Lange,1,-0.51911274322332
MBS Jonkman,1,-0.5193160356339726
MJ Mason,1,-0.5195226806501904
RG Aga,1,-0.5201076354178267
YA Abdulla,1,-0.5201253998862647
CK Jasmat,1,-0.5201521019444023
T Mupariwa,1,-0.520174812495698
K Senamontree,1,-0.5204353632392407
D Pretorius,1,-0.521058840244317
Jaspreet Singh,1,-0.521538100278642
CJ McKay,1,-0.5215593799173721
Muhammad Kashif,1,-0.52298974016578
J Kariko,1,-0.5241527491008223
J Shaju,1,-0.5242591789181372
MF Maharoof,1,-0.5243548959370061
C Campher,1,-0.5244711602056314
R McLaren,1,-0.5248543327427861
Rahman Ademi,1,-0.5257555806451082
P Vekaria,1,-0.5265599965805752
C Chatphaisan,1,-0.5275734786080837
S Bhari,1,-0.5294440112174158
GC Tonge,1,-0.5300835764960368
Atif Mehmood,1,-0.5301246010522509
NM Carter,1,-0.5302492533740953
P Kumar,1,-0.5311266847895976
G Axtell,1,-0.5314030355417998
AR Ramjani,1,-0.532728477531681
Abdur Rehman,1,-0.532728477531681
S Saeed,1,-0.5333021591671144
Ahsan Khan,1,-0.5333191252308502
Mohammad Shahzad,1,-0.5337012176911009
Naveed Fakhr,1,-0.5344471012838415
SP Gauchan,1,-0.5359592477900516
S Mahmood,1,-0.5366565342655842
NR Johns-Wickberg,1,-0.5368148828060267
D Wotu,1,-0.5372129417631696
Sufyan Mehmood,1,-0.5384571580907117
E Ochieng,1,-0.5394745628066105
Ravi Bishnoi,1,-0.5395729803870026
Asif Bevinje,1,-0.540382216099275
RM Koda,1,-0.5412345334076347
GE Mathurin,1,-0.5434920143070163
R Athapaththu,1,-0.545060079008975
Sheikh Rasik,1,-0.5458979423369658
Nasrulla Rana,1,-0.5459051813031396
S Wickramasekara,1,-0.5461438305605558
Khizar Hayat,1,-0.5466497059058099
DR Sams,1,-0.5487636131628484
Faheem Nazir,1,-0.548771451287488
Baljit Singh,1,-0.5494155463851379
JD Newton,1,-0.5500354586524571
Muhammad Kashif,1,-0.5505979585006946
PM Siddle,1,-0.550598359764087
DV Macome,1,-0.550931923924672
Naseem Khan,1,-0.5516266228959965
TM Odoyo,1,-0.5518395772173365
P Masih,1,-0.5519631859308741
Nawaf Ahmed,1,-0.5521922279853593
JM Vujinovich,1,-0.5526310039768652
Shahil Momin,1,-0.553205662701487
MD Gunathilaka,1,-0.5532878269771297
D Gough,1,-0.5535331532163706
P Bhart,1,-0.5545001318465187
R Bakum,1,-0.5546786203281926
G Goudie,1,-0.5548074872832598
MV Pavlovic,1,-0.5551442269441687
P Murungi,1,-0.5562879552573609
B Evans,1,-0.5564475611771709
D Wabwire,1,-0.556776055832055
DA Blignaut,1,-0.5583198937297988
JP Behrendorff,1,-0.5584937008960162
JM Vujinovich,1,-0.5590959157931598
Gulbadin Naib,1,-0.5601532051836131
Delawar Khan,1,-0.5603340982556952
GHS Garton,1,-0.5619385343374329
JH Stander,1,-0.5619385343374329
AR Ramjani,1,-0.5623715175470368
NM Odhiambo,1,-0.5634492780743967
Sikandar Raza,1,-0.5647007689681369
Usman Arif,1,-0.5655081720803778
Mohammad Shahid,1,-0.5655427303553012
Sayed Shirzad,1,-0.5663880819357628
MM Sharma,1,-0.5665862772256519
NA Karnik,1,-0.56660158806223
B Regmi,1,-0.5666997375522282
IS Sodhi,1,-0.5667400364638828
Waseem Yaqoob,1,-0.5668702313086115
GP Swann,1,-0.5675166428797234
Mehran Khan,1,-0.5686122962156366
DBL Powell,1,-0.5702272448221295
A Dhingra,1,-0.5708484982712204
Ameel Mauroof,1,-0.5708484982712204
Naved-ul-Hasan,1,-0.5715359379265998
PF Gallagher,1,-0.5716218474272323
L Shafeeg,1,-0.5716829898486672
P Khadka,1,-0.5718325731270895
AJ Michael,1,-0.5719669439316268
B Maphosa,1,-0.5719835436507447
MM Patel,1,-0.5724730166884083
Mohammad Sami,1,-0.5726831425532922
Huzaifa Mohammed,1,-0.5727284907872388
C Waiswa,1,-0.5747045533644978
C Wright,1,-0.5754987052388147
EHSN Silva,1,-0.5763520625675904
AM Phangiso,1,-0.5763993213971822
Mudassir Iqbal,1,-0.5780417242140716
ST Gabriel,1,-0.578359211229615
HA Varaiya,1,-0.5788413606024637
TGJ Gruijters,1,-0.579305354711811
IS Sodhi,1,-0.5800740172326746
A Turkmen,1,-0.5800898074853557
HN Ya France,1,-0.5802080072455804
JR Barry,1,-0.580753874318255
A Reyes,1,-0.5807764551961236
Yasin Patel,1,-0.5818940309715662
GK Berg,1,-0.5823731219096516
M Syahadat Ramli,1,-0.583197635870402
CB Roposo,1,-0.5832235587777406
Anwar Ali,1,-0.5848859835260243
S Vijay Unni,1,-0.5852336279004519
LA Simango,1,-0.5853312393069847
BFW de Leede,1,-0.5868361965304297
TM Dilshan,1,-0.5873723194967327
S Gasteratos,1,-0.5883353196141329
M Breban,1,-0.5886971773775986
CAH Stevenson,1,-0.5894233453907977
Shahrukh Quddus,1,-0.5899833638790742
E Packard,1,-0.590109526520265
Delawar Khan,1,-0.5901128909937683
JF Chester,1,-0.5905004447614429
J Jojo,1,-0.5909070428680854
MA Parker,1,-0.5913217928709394
SM Harwood,1,-0.5927568363672662
H Gori,1,-0.5941733428935008
S Sengupta,1,-0.5947480758354721
RMS Eranga,1,-0.5950053362024793
RK Kleinveldt,1,-0.5961518764148046
HER Tyler,1,-0.5961788917825561
Naseem Khan,1,-0.5965174597548846
Ihsanullah,1,-0.596727926629725
S Vijayakumar,1,-0.5968681515065658
A Prashar,1,-0.5974914185521484
Elan Talker,1,-0.5975484799388819
NSK Mehta,1,-0.5977341237932664
Shamsullah Ehsan,1,-0.5979399159953471
TS Braat,1,-0.5982262567743006
MGSM Fernando,1,-0.5984003855926256
M Sarenac,1,-0.5989151181624713
MB van Schelven,1,-0.5991392686797838
Ijaz Hussain,1,-0.5992368456614479
GG Alta,1,-0.600114101054271
M Magagula,1,-0.600114101054271
A Dutt,1,-0.6016972406578741
SM Boland,1,-0.6017799898238111
T Shanmugam,1,-0.6027663637320468
Sandeep Sharma,1,-0.6027663637320468
GM Muthui,1,-0.603027157043635
MG Erasmus,1,-0.6032894041961568
TM Macalou,1,-0.6043882772860764
Rizwan Cheema,1,-0.6051655443181965
CK Jasmat,1,-0.6054643563787582
Qamar Mushtaque,1,-0.6082123351474699
Aamir Lal,1,-0.6082158811369242
Sami Ullah,1,-0.6083609946534843
A Bhargava,1,-0.6089002688073996
MM Sarwar,1,-0.6089002688073996
Basil Hameed,1,-0.609853579191104
Rashid Khan,1,-0.6099086164983121
L Karlsson,1,-0.6102902614964202
J Hurley,1,-0.6113782679476806
N Pathan,1,-0.6125123915561972
AN Hyobeom,1,-0.6130490295263917
Rafiullah,1,-0.6135968520180032
Sajad Ahmadzai,1,-0.6136945582416771
Aftab Alam,1,-0.6163401385985636
J Coetzee,1,-0.616372219670154
GA Priandana,1,-0.6163842149258422
SI Kamea,1,-0.6170197053184076
M Fontaine,1,-0.6175134282138008
CR Brathwaite,1,-0.6181786667267091
Bilal Zalmai,1,-0.6192241983037485
KK Dobell,1,-0.6200377417301068
DS Airee,1,-0.6201854914303878
GD McGrath,1,-0.6233130354851364
GM Ntambalika,1,-0.6233130354851364
K Pierre,1,-0.623799035828593
JO Ngoche,1,-0.6240193395836818
S Chaudhary,1,-0.624545921415434
DR Hooper,1,-0.6259174925153677
JDF Vandersay,1,-0.6264754222958928
RJ Ranpura,1,-0.6264996393156385
Sharafuddin Ashraf,1,-0.6265840894994962
G Ngegba,1,-0.6270516161238843
