Bowler,Match Phase,Innings,Wkt,Dot balls,4s,6s,Runs Conceded,No of Balls,BA,SR,BBI,ECON,BWI,SPI,DBP,BP,BWI_normalized,DBP_normalized,BP_normalized,Econ_normalized,BA_log,SR_log,SPI_log,BBI_log,Cluster
CM Akachukwu,DEATH,2,2,8,2,0,19,18,9.5,9.0,9.0,6.333333333333334,0,1.0,44.44444444444444,11.11111111111111,-0.722620504445314,0.2685026384275866,-0.365767460920088,-0.4144608013679241,2.3513752571634776,2.302585092994046,0.6931471805599453,2.302585092994046,0
CM Wright,DEATH,1,1,2,1,0,8,6,8.0,6.0,6.0,8.0,0,1.0,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.22040174501228244,2.1972245773362196,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
CN Greaves,DEATH,1,3,7,3,4,58,30,19.33333333333333,10.0,30.0,11.6,0,3.0,23.33333333333333,23.33333333333333,-0.722620504445314,-1.214825243387162,1.0275557310363772,1.591704845193529,3.0122615755052013,2.3978952727983707,1.3862943611198906,3.4339872044851463,0
CN Greaves,DEATH,2,1,10,1,2,29,21,29.0,21.0,10.5,8.285714285714285,0,0.5,47.61904761904761,14.285714285714285,-0.722620504445314,0.49155946276063117,-0.0038653331391878556,0.3292353243917461,3.4011973816621555,3.091042453358316,0.4054651081081644,2.4423470353692043,0
CO Obuya,DEATH,1,6,21,2,2,49,42,8.166666666666666,7.0,42.0,7.0,1,0.0,50.0,9.523809523809524,1.3836222061859889,0.6588520810104153,-0.5467185248105381,-0.16051578281584164,2.2155737160044158,2.0794415416798357,0.0,3.7612001156935624,1
CO Obuya,DEATH,2,4,29,6,4,79,62,19.75,15.5,31.0,7.64516129032258,1,3.0,46.774193548387096,16.129032258064516,1.3836222061859889,0.4321975659623212,0.206271386217464,0.08523746094423819,3.0325462466767075,2.803360380906535,1.3862943611198906,3.4657359027997265,1
CPPM Sadun,DEATH,2,1,3,2,0,15,12,15.0,12.0,6.0,7.5,0,0.5,25.0,16.666666666666664,-0.722620504445314,-1.097720410612313,0.26756126269648717,0.0299429810982204,2.772588722239781,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
CR Brathwaite,DEATH,1,9,29,22,7,207,126,23.0,14.0,126.0,9.857142857142858,1,0.0,23.015873015873016,23.015873015873016,1.3836222061859889,-1.2371309258204661,0.9913655182582878,0.9278200109787987,3.1780538303479458,2.70805020110221,0.0,4.844187086458591,1
CR Brathwaite,DEATH,2,3,8,2,4,76,47,25.33333333333333,15.666666666666666,23.5,9.702127659574469,0,1.5,17.02127659574468,12.76595744680851,-0.722620504445314,-1.6583286526195669,-0.17711635175770382,0.8687720051452599,3.2708355637989115,2.8134107167600364,0.9162907318741551,3.1986731175506815,0
CR Suryawanshi,DEATH,2,1,2,0,0,4,6,4.0,6.0,3.0,4.0,0,0.5,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-1.3032683663002138,1.6094379124341003,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
CR Woakes,DEATH,1,2,8,3,7,66,30,33.0,15.0,30.0,13.2,0,2.0,26.666666666666668,33.33333333333333,-0.722620504445314,-0.9806155778374644,2.1675474335462126,2.2011728897185274,3.5263605246161616,2.772588722239781,1.0986122886681096,3.4339872044851463,0
CR Woakes,DEATH,2,4,12,5,6,94,48,23.5,12.0,24.0,11.75,1,3.0,25.0,22.916666666666664,1.3836222061859889,-1.097720410612313,0.9800560767651344,1.6488424743677477,3.1986731175506815,2.5649493574615367,1.3862943611198906,3.2188758248682006,1
CRD Fernando,DEATH,1,1,6,4,0,37,24,37.0,24.0,24.0,9.25,0,1.0,25.0,16.666666666666664,-0.722620504445314,-1.097720410612313,0.26756126269648717,0.6965486547974375,3.6375861597263857,3.2188758248682006,0.6931471805599453,3.2188758248682006,0
CRD Fernando,DEATH,2,3,14,5,4,84,54,28.0,18.0,27.0,9.333333333333334,0,1.5,25.925925925925924,16.666666666666664,-0.722620504445314,-1.032662170181842,0.26756126269648717,0.7282917821164481,3.367295829986474,2.9444389791664403,0.9162907318741551,3.332204510175204,0
CT Mutombodzi,DEATH,1,4,8,1,1,18,18,4.5,4.5,18.0,6.0,1,0.0,44.44444444444444,11.11111111111111,1.3836222061859889,0.2685026384275866,-0.365767460920088,-0.5414333106439657,1.7047480922384253,1.7047480922384253,0.0,2.9444389791664403,1
CT Mutombodzi,DEATH,2,2,1,0,0,5,6,2.5,3.0,3.0,5.0,0,1.0,16.666666666666664,0.0,-0.722620504445314,-1.683244574486556,-1.6324249081532387,-0.9223508384720898,1.252762968495368,1.3862943611198906,0.6931471805599453,1.3862943611198906,0
CT Tremlett,DEATH,1,1,2,2,0,11,6,11.0,6.0,6.0,11.0,0,1.0,33.33333333333333,33.33333333333333,-0.722620504445314,-0.5121962467380706,2.1675474335462126,1.3631543284966547,2.4849066497880004,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
CV Varun,DEATH,2,1,4,0,0,8,12,8.0,12.0,6.0,4.0,0,0.5,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-1.3032683663002138,2.1972245773362196,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
CW Perchard,DEATH,1,8,45,10,7,156,119,19.5,14.875,119.0,7.865546218487395,1,0.0,37.81512605042017,14.285714285714285,1.3836222061859889,-0.19729249473847751,-0.0038653331391878556,0.1691859429513584,3.0204248861443626,2.7647455447787554,0.0,4.787491742782046,1
CW Perchard,DEATH,2,13,28,6,3,83,72,6.384615384615385,5.538461538461538,36.0,6.916666666666666,1,12.0,38.88888888888889,12.5,1.3836222061859889,-0.12184680415524153,-0.2074352800159441,-0.1922589101348522,1.9993988340062996,1.8777018990287797,2.5649493574615367,3.6109179126442243,1
Charanjeet Singh,DEATH,2,1,2,0,1,9,6,9.0,6.0,3.0,9.0,0,0.5,33.33333333333333,16.666666666666664,-0.722620504445314,-0.5121962467380706,0.26756126269648717,0.6013192728404065,2.302585092994046,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
Chen Zhuo Yue,DEATH,1,5,6,3,0,39,30,7.8,6.0,30.0,7.800000000000001,1,0.0,20.0,10.0,1.3836222061859889,-1.4490349089368588,-0.49243320564340304,0.1442182394466579,2.174751721484161,1.9459101490553132,0.0,3.4339872044851463,1
D Ajekun,DEATH,1,1,2,0,0,7,6,7.0,6.0,6.0,7.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-0.16051578281584164,2.0794415416798357,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
D Bishoo,DEATH,1,1,4,2,1,22,12,22.0,12.0,12.0,11.0,0,1.0,33.33333333333333,25.0,-0.722620504445314,-0.5121962467380706,1.2175543481213504,1.3631543284966547,3.1354942159291497,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
D Bishoo,DEATH,2,2,6,0,0,5,10,2.5,5.0,5.0,3.0,0,1.0,60.0,0.0,-0.722620504445314,1.3614810776595065,-1.6324249081532387,-1.6841858941283379,1.252762968495368,1.791759469228055,0.6931471805599453,1.791759469228055,0
D Finau,DEATH,1,1,3,1,0,12,12,12.0,12.0,12.0,6.0,0,1.0,25.0,8.333333333333332,-0.722620504445314,-1.097720410612313,-0.6824318227283758,-0.5414333106439657,2.5649493574615367,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
D Gough,DEATH,2,1,6,2,1,16,11,16.0,11.0,5.5,8.727272727272727,0,0.5,54.54545454545454,27.27272727272727,-0.722620504445314,0.9782288976690927,1.4766433714190401,0.497432674341827,2.833213344056216,2.4849066497880004,0.4054651081081644,1.8718021769015913,0
D Heyliger,DEATH,1,8,31,9,10,135,84,16.875,10.5,84.0,9.642857142857142,1,0.0,36.90476190476191,22.61904761904762,1.3836222061859889,-0.2612573193633943,0.9461277522856755,0.8461948264442004,2.883403088580071,2.4423470353692043,0.0,4.442651256490317,1
D Heyliger,DEATH,2,6,35,4,5,103,98,17.166666666666668,16.333333333333332,49.0,6.306122448979592,1,5.0,35.714285714285715,9.183673469387756,1.3836222061859889,-0.3449036284882866,-0.585493752787063,-0.4248259041659683,2.899588413001089,2.8526314299133175,1.791759469228055,3.912023005428146,1
D Jakiel,DEATH,1,2,5,1,0,19,18,9.5,9.0,18.0,6.333333333333334,0,2.0,27.77777777777778,5.555555555555555,-0.722620504445314,-0.9025456893208987,-0.9990961845366634,-0.4144608013679241,2.3513752571634776,2.302585092994046,1.0986122886681096,2.9444389791664403,0
D Jakiel,DEATH,2,1,3,0,0,5,6,5.0,6.0,3.0,5.0,0,0.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-0.9223508384720898,1.791759469228055,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
D Johnson,DEATH,2,3,4,1,0,11,11,3.6666666666666665,3.6666666666666665,5.5,6.0,0,1.5,36.36363636363637,9.090909090909092,-0.722620504445314,-0.29927836896561816,-0.5960688149624789,-0.5414333106439657,1.5404450409471488,1.5404450409471488,0.9162907318741551,1.8718021769015913,0
D Kalvin,DEATH,1,2,7,4,1,29,18,14.5,9.0,18.0,9.666666666666668,0,2.0,38.88888888888889,27.77777777777778,-0.722620504445314,-0.12184680415524153,1.5342187099296383,0.8552642913924897,2.740840023925201,2.302585092994046,1.0986122886681096,2.9444389791664403,0
D Kansonkho,DEATH,2,1,6,0,3,25,15,25.0,15.0,7.5,10.0,0,0.5,40.0,20.0,-0.722620504445314,-0.04377691563867611,0.6475584968664326,0.9822368006685306,3.258096538021482,2.772588722239781,0.4054651081081644,2.1400661634962708,0
D Klein,DEATH,1,7,65,13,2,154,148,22.0,21.142857142857142,148.0,6.243243243243244,1,0.0,43.91891891891892,10.135135135135137,1.3836222061859889,0.23157769115623808,-0.47702791236624287,-0.4487776957668542,3.1354942159291497,3.0975149678639333,0.0,5.003946305945459,1
D Klein,DEATH,2,7,18,4,1,47,44,6.714285714285714,6.285714285714286,22.0,6.409090909090908,1,6.0,40.909090909090914,11.363636363636363,1.3836222061859889,0.02009844769305978,-0.3369797916647891,-0.38560341289609706,2.043073897508961,1.9859154836690125,1.9459101490553132,3.1354942159291497,1
D Madushanka,DEATH,1,6,12,6,4,73,42,12.166666666666666,7.0,42.0,10.428571428571429,1,0.0,28.57142857142857,23.809523809523807,1.3836222061859889,-0.8467814832376378,1.0818410502035125,1.1454871697377267,2.5776883832389665,2.0794415416798357,0.0,3.7612001156935624,1
D Madushanka,DEATH,2,1,4,1,3,27,12,27.0,12.0,6.0,13.5,0,0.5,33.33333333333333,33.33333333333333,-0.722620504445314,-0.5121962467380706,2.1675474335462126,2.315448148066965,3.332204510175204,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
D Maisuria,DEATH,1,11,23,1,3,51,47,4.636363636363637,4.2727272727272725,47.0,6.51063829787234,1,0.0,48.93617021276596,8.51063829787234,1.3836222061859889,0.5841043154094481,-0.6622192038895488,-0.3469222326040726,1.729239112246721,1.6625477377480489,0.0,3.8712010109078907,1
D Maisuria,DEATH,2,4,19,1,0,24,42,6.0,10.5,21.0,3.4285714285714284,1,3.0,45.23809523809524,2.380952380952381,1.3836222061859889,0.3242668445108481,-1.3609983123175635,-1.5209355250591419,1.9459101490553132,2.4423470353692043,1.3862943611198906,3.091042453358316,1
D Mogan,DEATH,2,1,1,0,1,11,6,11.0,6.0,3.0,11.0,0,0.5,16.666666666666664,16.666666666666664,-0.722620504445314,-1.683244574486556,0.26756126269648717,1.3631543284966547,2.4849066497880004,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
D Muhumuza,DEATH,1,3,11,3,1,33,30,11.0,10.0,30.0,6.6000000000000005,0,3.0,36.66666666666666,13.333333333333334,-0.722620504445314,-0.2779865811883739,-0.11243597147345774,-0.31288279394709106,2.4849066497880004,2.3978952727983707,1.3862943611198906,3.4339872044851463,0
D Muhumuza,DEATH,2,1,4,2,0,25,18,25.0,18.0,9.0,8.333333333333332,0,0.5,22.22222222222222,11.11111111111111,-0.722620504445314,-1.2928951319037274,-0.365767460920088,0.34737425428832336,3.258096538021482,2.9444389791664403,0.4054651081081644,2.302585092994046,0
D Nikolov,DEATH,1,1,6,5,2,38,18,38.0,18.0,18.0,12.666666666666668,0,1.0,33.33333333333333,38.88888888888889,-0.722620504445314,-0.5121962467380706,2.800876157162789,1.9980168748768619,3.6635616461296463,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
D Paterson,DEATH,1,5,16,5,3,70,48,14.0,9.6,48.0,8.75,1,0.0,33.33333333333333,16.666666666666664,1.3836222061859889,-0.5121962467380706,0.26756126269648717,0.5060898908833755,2.70805020110221,2.3608540011180215,0.0,3.8918202981106265,1
D Paterson,DEATH,2,4,12,5,0,43,35,10.75,8.75,17.5,7.371428571428572,1,3.0,34.285714285714285,14.285714285714285,1.3836222061859889,-0.4452791994381569,-0.0038653331391878556,-0.019032129622538235,2.463853240590168,2.277267285009756,1.3862943611198906,2.917770732084279,1
D Polpitiya,DEATH,1,3,8,1,0,15,18,5.0,6.0,18.0,5.0,0,3.0,44.44444444444444,5.555555555555555,-0.722620504445314,0.2685026384275866,-0.9990961845366634,-0.9223508384720898,1.791759469228055,1.9459101490553132,1.3862943611198906,2.9444389791664403,0
D Pretorius,DEATH,1,13,24,10,6,126,78,9.692307692307692,6.0,78.0,9.692307692307692,1,0.0,30.76923076923077,20.51282051282051,1.3836222061859889,-0.6923575279301449,0.7060196098156548,0.865031407490646,2.369524575669155,1.9459101490553132,0.0,4.3694478524670215,1
D Pretorius,DEATH,2,7,22,9,3,112,72,16.0,10.285714285714286,36.0,9.333333333333334,1,6.0,30.55555555555556,16.666666666666664,1.3836222061859889,-0.7073709680294842,0.26756126269648717,0.7282917821164481,2.833213344056216,2.423537703411708,1.9459101490553132,3.6109179126442243,1
D Ravu,DEATH,1,5,10,6,4,76,36,15.2,7.2,36.0,12.666666666666668,1,0.0,27.77777777777778,27.77777777777778,1.3836222061859889,-0.9025456893208987,1.5342187099296383,1.9980168748768619,2.785011242238338,2.1041341542702074,0.0,3.6109179126442243,1
D Ravu,DEATH,2,1,11,1,1,22,20,22.0,20.0,10.0,6.6000000000000005,0,0.5,55.00000000000001,10.0,-0.722620504445314,1.0101665793349615,-0.49243320564340304,-0.31288279394709106,3.1354942159291497,3.044522437723423,0.4054651081081644,2.3978952727983707,0
D Suzuki,DEATH,2,2,7,1,1,32,24,16.0,12.0,12.0,8.0,0,1.0,29.166666666666668,8.333333333333332,-0.722620504445314,-0.8049583286751916,-0.6824318227283758,0.22040174501228244,2.833213344056216,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
D Wiese,DEATH,1,10,29,14,4,168,114,16.8,11.4,114.0,8.842105263157894,1,0.0,25.438596491228072,15.789473684210526,1.3836222061859889,-1.0669033493557738,0.16756199054650175,0.5411744000254392,2.8791984572980396,2.517696472610991,0.0,4.74493212836325,1
D Wiese,DEATH,2,11,37,7,0,90,95,8.181818181818182,8.636363636363637,47.5,5.684210526315789,1,10.0,38.94736842105263,7.368421052631578,1.3836222061859889,-0.11773786265437004,-0.7924310220933599,-0.6617230562738997,2.217225244042889,2.2655438213136967,2.3978952727983707,3.8815637979434374,1
D Wotu,DEATH,1,2,5,2,0,27,18,13.5,9.0,18.0,9.0,0,2.0,27.77777777777778,11.11111111111111,-0.722620504445314,-0.9025456893208987,-0.365767460920088,0.6013192728404065,2.6741486494265287,2.302585092994046,1.0986122886681096,2.9444389791664403,0
D Wotu,DEATH,2,1,3,0,0,4,6,4.0,6.0,3.0,4.0,0,0.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-1.3032683663002138,1.6094379124341003,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
DA Blignaut,DEATH,1,11,28,9,2,114,90,10.363636363636363,8.181818181818182,90.0,7.6,1,0.0,31.11111111111111,12.22222222222222,1.3836222061859889,-0.6683360237712017,-0.23910171619677317,0.06803473388103268,2.4304184645039304,2.217225244042889,0.0,4.51085950651685,1
DA Blignaut,DEATH,2,1,5,0,0,9,10,9.0,10.0,5.0,5.4,0,0.5,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-0.76998382734084,2.302585092994046,2.3978952727983707,0.4054651081081644,1.791759469228055,0
DAJ Bracewell,DEATH,1,6,22,16,6,139,72,23.166666666666668,12.0,72.0,11.583333333333334,1,0.0,30.55555555555556,30.55555555555556,1.3836222061859889,-0.7073709680294842,1.8508830717379265,1.5853562197297273,3.1849742731925197,2.5649493574615367,0.0,4.290459441148391,1
DAJ Bracewell,DEATH,2,5,4,1,0,11,10,2.2,2.0,5.0,6.6000000000000005,1,4.0,40.0,10.0,1.3836222061859889,-0.04377691563867611,-0.49243320564340304,-0.31288279394709106,1.1631508098056809,1.0986122886681096,1.6094379124341003,1.791759469228055,1
DB Loic,DEATH,1,2,4,0,1,15,12,7.5,6.0,12.0,7.5,0,2.0,33.33333333333333,8.333333333333332,-0.722620504445314,-0.5121962467380706,-0.6824318227283758,0.0299429810982204,2.1400661634962708,1.9459101490553132,1.0986122886681096,2.5649493574615367,0
DC Drakes,DEATH,1,1,8,11,4,100,48,100.0,48.0,48.0,12.5,0,1.0,16.666666666666664,31.25,-0.722620504445314,-1.683244574486556,1.9300491621899976,1.9345306202388408,4.61512051684126,3.8918202981106265,0.6931471805599453,3.8918202981106265,0
DC Drakes,DEATH,2,1,3,2,1,20,12,20.0,12.0,6.0,10.0,0,0.5,25.0,25.0,-0.722620504445314,-1.097720410612313,1.2175543481213504,0.9822368006685306,3.044522437723423,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
DC Smith,DEATH,1,2,7,3,3,61,36,30.5,18.0,36.0,10.166666666666666,0,2.0,19.444444444444446,16.666666666666664,-0.722620504445314,-1.4880698531951415,0.26756126269648717,1.045723055306551,3.449987545831587,2.9444389791664403,1.0986122886681096,3.6109179126442243,0
DC Stovell,DEATH,1,3,6,4,2,51,29,17.0,9.666666666666666,29.0,10.551724137931034,0,3.0,20.689655172413797,20.689655172413797,-0.722620504445314,-1.4005777367541625,0.7261786142809046,1.1923981953323228,2.8903717578961645,2.367123614131617,1.3862943611198906,3.4011973816621555,0
DC Stovell,DEATH,2,1,4,3,0,17,12,17.0,12.0,6.0,8.5,0,0.5,33.33333333333333,25.0,-0.722620504445314,-0.5121962467380706,1.2175543481213504,0.41086050892634446,2.8903717578961645,2.5649493574615367,0.4054651081081644,1.9459101490553132,0
DE Bollinger,DEATH,1,2,8,2,0,16,18,8.0,9.0,18.0,5.333333333333333,0,2.0,44.44444444444444,11.11111111111111,-0.722620504445314,0.2685026384275866,-0.365767460920088,-0.7953783291960486,2.1972245773362196,2.302585092994046,1.0986122886681096,2.9444389791664403,0
DE Roache,DEATH,1,1,3,0,1,11,6,11.0,6.0,6.0,11.0,0,1.0,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,1.3631543284966547,2.4849066497880004,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
DF Jacobs,DEATH,1,1,4,0,0,2,6,2.0,6.0,6.0,2.0,0,1.0,66.66666666666666,0.0,-0.722620504445314,1.8299004087589001,-1.6324249081532387,-2.065103421956462,1.0986122886681096,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
DG Blampied,DEATH,1,2,9,3,3,56,36,28.0,18.0,36.0,9.333333333333334,0,2.0,25.0,16.666666666666664,-0.722620504445314,-1.097720410612313,0.26756126269648717,0.7282917821164481,3.367295829986474,2.9444389791664403,1.0986122886681096,3.6109179126442243,0
DG Blampied,DEATH,2,10,27,7,1,76,73,7.6,7.3,36.5,6.2465753424657535,1,9.0,36.98630136986301,10.95890410958904,1.3836222061859889,-0.25552812010826575,-0.3831189327999942,-0.4475084407685378,2.151762203259462,2.1162555148025524,2.302585092994046,3.624340932976365,1
DI Allan,DEATH,1,2,3,0,0,4,6,2.0,3.0,6.0,4.0,0,2.0,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-1.3032683663002138,1.0986122886681096,1.3862943611198906,1.0986122886681096,1.9459101490553132,0
DI Allan,DEATH,2,1,0,0,0,2,2,2.0,2.0,1.0,6.0,0,0.5,0.0,0.0,-0.722620504445314,-2.8542929022350414,-1.6324249081532387,-0.5414333106439657,1.0986122886681096,1.0986122886681096,0.4054651081081644,0.6931471805599453,0
DJ Bravo,DEATH,1,40,88,44,27,614,385,15.35,9.625,385.0,9.568831168831167,1,0.0,22.857142857142858,18.44155844155844,1.3836222061859889,-1.2482837670371183,0.4698974523194449,0.8179970354231569,2.794227897343262,2.3632097148104805,0.0,5.955837369464831,1
DJ Bravo,DEATH,2,22,55,14,7,198,164,9.0,7.454545454545454,82.0,7.2439024390243905,1,21.0,33.53658536585366,12.804878048780488,1.3836222061859889,-0.4979151695704057,-0.17267943542722963,-0.06760906871142106,2.302585092994046,2.134704220354885,3.091042453358316,4.418840607796598,1
DJ Hawoe,DEATH,1,7,21,0,1,23,37,3.2857142857142856,5.285714285714286,37.0,3.72972972972973,1,0.0,56.75675675675676,2.702702702702702,1.3836222061859889,1.133601403070612,-1.32431904261004,-1.4062190494970042,1.455287232606842,1.8382794848629478,0.0,3.6375861597263857,1
DJ Hooda,DEATH,2,3,8,0,0,11,17,3.6666666666666665,5.666666666666667,8.5,3.882352941176471,0,1.5,47.05882352941176,0.0,-0.722620504445314,0.4521964937606822,-1.6324249081532387,-1.3480821931035225,1.5404450409471488,1.8971199848858813,0.9162907318741551,2.2512917986064953,0
DJ Hussey,DEATH,1,1,2,0,2,33,18,33.0,18.0,18.0,11.0,0,1.0,11.11111111111111,11.11111111111111,-0.722620504445314,-2.0735940170693845,-0.365767460920088,1.3631543284966547,3.5263605246161616,2.9444389791664403,0.6931471805599453,2.9444389791664403,0
DJ Hussey,DEATH,2,3,7,2,1,30,25,10.0,8.333333333333334,12.5,7.199999999999999,0,1.5,28.000000000000004,12.0,-0.722620504445314,-0.8869317116175854,-0.2644348651414359,-0.0843322772502171,2.3978952727983707,2.2335922215070942,0.9162907318741551,2.6026896854443837,0
DJ Malan,DEATH,2,1,1,0,2,15,6,15.0,6.0,3.0,15.0,0,0.5,16.666666666666664,33.33333333333333,-0.722620504445314,-1.683244574486556,2.1675474335462126,2.886824439809151,2.772588722239781,1.9459101490553132,0.4054651081081644,1.3862943611198906,0
DJ Mitchell,DEATH,1,1,3,1,3,31,12,31.0,12.0,12.0,15.5,0,1.0,25.0,33.33333333333333,-0.722620504445314,-1.097720410612313,2.1675474335462126,3.077283203723213,3.4657359027997265,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
DJ Mitchell,DEATH,2,4,13,3,2,34,23,8.5,5.75,11.5,8.869565217391305,1,3.0,56.52173913043478,21.73913043478261,1.3836222061859889,1.117088383172866,0.8458179233898824,0.5516343779063035,2.2512917986064953,1.9095425048844383,1.3862943611198906,2.5257286443082556,1
DJ Turkich,DEATH,1,1,2,0,0,4,6,4.0,6.0,6.0,4.0,0,1.0,33.33333333333333,0.0,-0.722620504445314,-0.5121962467380706,-1.6324249081532387,-1.3032683663002138,1.6094379124341003,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
DJ Willey,DEATH,1,7,19,4,6,123,84,17.571428571428573,12.0,84.0,8.785714285714285,1,0.0,22.61904761904762,11.904761904761903,1.3836222061859889,-1.2650130288620967,-0.27529192897486304,0.5196940883058081,2.921624301400269,2.5649493574615367,0.0,4.442651256490317,1
DJ Willey,DEATH,2,9,23,16,10,216,125,24.0,13.88888888888889,62.5,10.368,1,8.0,18.4,20.8,1.3836222061859889,-1.5614555484007135,0.7387578330672195,1.1224144509092804,3.2188758248682006,2.700615222614692,2.1972245773362196,4.151039905898646,1
DJG Sammy,DEATH,1,7,13,3,5,84,53,12.0,7.571428571428571,53.0,9.50943396226415,1,0.0,24.52830188679245,15.09433962264151,1.3836222061859889,-1.1308632878127423,0.0883172843144378,0.7953715983377526,2.5649493574615367,2.1484344131667874,0.0,3.9889840465642745,1
DJG Sammy,DEATH,2,3,11,3,1,43,35,14.333333333333334,11.666666666666666,17.5,7.371428571428572,0,1.5,31.428571428571427,11.428571428571429,-0.722620504445314,-0.6460303413378974,-0.3295772481419979,-0.019032129622538235,2.7300291078209855,2.538973871058276,0.9162907318741551,2.917770732084279,0
DJM Short,DEATH,1,1,3,1,2,22,12,22.0,12.0,12.0,11.0,0,1.0,25.0,25.0,-0.722620504445314,-1.097720410612313,1.2175543481213504,1.3631543284966547,3.1354942159291497,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
DK Anefie,DEATH,1,4,17,5,0,32,30,8.0,7.5,30.0,6.4,1,0.0,56.66666666666666,16.666666666666664,1.3836222061859889,1.1272714121098089,0.26756126269648717,-0.38906629951271593,2.1972245773362196,2.1400661634962708,0.0,3.4339872044851463,1
DK Anefie,DEATH,2,1,12,2,2,33,24,33.0,24.0,12.0,8.25,0,0.5,50.0,16.666666666666664,-0.722620504445314,0.6588520810104153,0.26756126269648717,0.31563112696931345,3.5263605246161616,3.2188758248682006,0.4054651081081644,2.5649493574615367,0
DK Pallekonda,DEATH,1,1,1,1,0,8,6,8.0,6.0,6.0,8.0,0,1.0,16.666666666666664,16.666666666666664,-0.722620504445314,-1.683244574486556,0.26756126269648717,0.22040174501228244,2.1972245773362196,1.9459101490553132,0.6931471805599453,1.9459101490553132,0
DL Brangman,DEATH,1,1,6,0,0,7,12,7.0,12.0,12.0,3.5,0,1.0,50.0,0.0,-0.722620504445314,0.6588520810104153,-1.6324249081532387,-1.4937271302142758,2.0794415416798357,2.5649493574615367,0.6931471805599453,2.5649493574615367,0
DL Chahar,DEATH,1,4,14,2,8,123,66,30.75,16.5,66.0,11.181818181818182,1,0.0,21.21212121212121,15.151515151515152,1.3836222061859889,-1.363867757827878,0.09483524716469423,1.4324120608290407,3.457892725338701,2.8622008809294686,0.0,4.204692619390966,1
DL Chahar,DEATH,2,8,25,5,3,75,61,9.375,7.625,30.5,7.377049180327869,1,7.0,40.98360655737705,13.114754098360656,1.3836222061859889,0.025334133212054324,-0.1373538228944378,-0.016891141175729374,2.339399066116762,2.1546649629174235,2.0794415416798357,3.449987545831587,1
DL Maddy,DEATH,1,3,5,2,0,16,12,5.333333333333333,4.0,12.0,8.0,0,3.0,41.66666666666667,16.666666666666664,-0.722620504445314,0.07332791713617277,0.26756126269648717,0.22040174501228244,1.8458266904983307,1.6094379124341003,1.3862943611198906,2.5649493574615367,0
DL Vettori,DEATH,1,4,8,1,0,40,37,10.0,9.25,37.0,6.486486486486487,1,0.0,21.62162162162162,2.702702702702702,1.3836222061859889,-1.3350950716424115,-1.32431904261004,-0.35612208088974306,2.3978952727983707,2.327277705584417,0.0,3.6375861597263857,1
DL Vettori,DEATH,2,3,21,3,2,64,60,21.33333333333333,20.0,30.0,6.4,0,1.5,35.0,8.333333333333332,-0.722620504445314,-0.3950914139632218,-0.6824318227283758,-0.38906629951271593,3.106080330722856,3.044522437723423,0.9162907318741551,3.4339872044851463,0
DM Nakrani,DEATH,1,10,56,19,5,214,168,21.4,16.8,168.0,7.642857142857142,1,0.0,33.33333333333333,14.285714285714285,1.3836222061859889,-0.5121962467380706,-0.0038653331391878556,0.08435977078795222,3.109060958860994,2.8791984572980396,0.0,5.1298987149230735,1
DM Nakrani,DEATH,2,15,46,5,1,76,92,5.066666666666666,6.133333333333334,46.0,4.956521739130435,1,14.0,50.0,6.521739130434782,1.3836222061859889,0.6588520810104153,-0.8889520586903025,-0.9389124701167909,1.80280930541464,1.9647786333596962,2.70805020110221,3.8501476017100584,1
